transaction_id,customer_id,vendor_type,vendor_name,product_category,amount,transaction_datetime,day
"TXN00014055","CUST016071","Merchandise","Blackened Apparel","CD","15","2024-07-20 16:41:12","2024-07-21"
"TXN00014056","CUST008417","Food & Beverage","Heavy Metal BBQ","Burger","16","2024-07-19 18:31:16","2024-07-20"
"TXN00014057","CUST015268","Food & Beverage","Riff Refreshments","BBQ Plate","15","2024-07-19 22:57:38","2024-07-20"
"TXN00014058","CUST019020","Food & Beverage","Headbang Burgers","BBQ Plate","15","2024-07-19 22:15:37","2024-07-20"
"TXN00014059","CUST025299","Merchandise","Riff Raff Gear","Poster","20","2024-07-19 01:20:14","2024-07-19"
"TXN00014060","CUST000793","Food & Beverage","Metal Munchies","Burger","16","2024-07-19 01:36:41","2024-07-19"
"TXN00014061","CUST024233","Merchandise","Headbanger Heaven","Flag/Banner","30","2024-07-20 03:16:13","2024-07-20"
"TXN00014062","CUST006910","Food & Beverage","Liquid Courage Bar","Pizza Slice","8","2024-07-18 22:31:33","2024-07-19"
"TXN00014063","CUST016478","Food & Beverage","Heavy Metal BBQ","Fries","8","2024-07-19 21:43:09","2024-07-20"
"TXN00014064","CUST015473","Merchandise","Metal Mayhem Merch","CD","18","2024-07-20 22:38:43","2024-07-21"
"TXN00014065","CUST016120","Food & Beverage","Metal Munchies","Soda","5","2024-07-19 17:13:27","2024-07-20"
"TXN00014066","CUST003026","Food & Beverage","Metal Munchies","Hot Dog","8","2024-07-20 18:09:04","2024-07-21"
"TXN00014067","CUST002593","Merchandise","Riff Raff Gear","Poster","25","2024-07-19 01:19:13","2024-07-19"
"TXN00014068","CUST007086","Merchandise","Metal Mayhem Merch","Hat/Cap","25","2024-07-18 23:27:11","2024-07-19"
"TXN00014069","CUST021009","Food & Beverage","Thrash Tacos","Fries","6","2024-07-19 22:45:13","2024-07-20"
"TXN00014070","CUST004887","Merchandise","Metal Mayhem Merch","Hoodie","60","2024-07-19 19:56:46","2024-07-20"
"TXN00014071","CUST000794","Merchandise","Blackened Apparel","T-Shirt","30","2024-07-19 00:44:33","2024-07-19"
"TXN00014072","CUST021365","Food & Beverage","Heavy Metal BBQ","Beer","10","2024-07-19 01:02:05","2024-07-19"
"TXN00014073","CUST001789","Food & Beverage","Liquid Courage Bar","Soda","5","2024-07-19 02:00:13","2024-07-19"
"TXN00014074","CUST018303","Food & Beverage","Thrash Tacos","Energy Drink","6","2024-07-19 17:37:54","2024-07-20"
"TXN00014075","CUST012172","Merchandise","Blackened Apparel","Flag/Banner","40","2024-07-19 16:20:34","2024-07-20"
"TXN00014076","CUST013402","Food & Beverage","Riff Refreshments","Beer","12","2024-07-18 21:43:44","2024-07-19"
"TXN00014077","CUST020544","Food & Beverage","Doom Dogs","BBQ Plate","20","2024-07-20 23:31:16","2024-07-21"
"TXN00014078","CUST016832","Food & Beverage","Metal Munchies","Burger","14","2024-07-20 21:32:13","2024-07-21"
"TXN00014079","CUST009139","Food & Beverage","Metal Munchies","Fries","8","2024-07-20 16:15:31","2024-07-21"
"TXN00014080","CUST005500","Food & Beverage","Liquid Courage Bar","Hot Dog","10","2024-07-20 16:44:19","2024-07-21"
"TXN00014081","CUST010879","Food & Beverage","Liquid Courage Bar","Tacos","10","2024-07-20 21:46:50","2024-07-21"
"TXN00014082","CUST008757","Food & Beverage","Headbang Burgers","Fries","8","2024-07-18 17:30:02","2024-07-19"
"TXN00014083","CUST011161","Merchandise","Metal Mayhem Merch","Hat/Cap","25","2024-07-20 23:20:19","2024-07-21"
"TXN00014084","CUST021954","Merchandise","Skull & Bones Co","Patch","8","2024-07-20 20:09:11","2024-07-21"
"TXN00014085","CUST014405","Food & Beverage","Heavy Metal BBQ","Pizza Slice","8","2024-07-18 23:07:17","2024-07-19"
"TXN00014086","CUST027880","Merchandise","Skull & Bones Co","Vinyl Record","25","2024-07-18 21:52:08","2024-07-19"
"TXN00014087","CUST016217","Food & Beverage","Riff Refreshments","Hot Dog","10","2024-07-18 23:42:28","2024-07-19"
"TXN00014088","CUST020754","Merchandise","Riff Raff Gear","Hoodie","70","2024-07-20 22:00:36","2024-07-21"
"TXN00014089","CUST029150","Food & Beverage","Liquid Courage Bar","Soda","5","2024-07-20 20:03:05","2024-07-21"
"TXN00014090","CUST010118","Merchandise","Blackened Apparel","Patch","10","2024-07-20 17:25:24","2024-07-21"
"TXN00014091","CUST026903","Merchandise","Blackened Apparel","Flag/Banner","35","2024-07-18 22:11:01","2024-07-19"
"TXN00014092","CUST001269","Food & Beverage","Riff Refreshments","BBQ Plate","20","2024-07-20 19:15:41","2024-07-21"
"TXN00014093","CUST028218","Merchandise","Headbanger Heaven","CD","15","2024-07-18 23:44:57","2024-07-19"
"TXN00014094","CUST028056","Merchandise","Skull & Bones Co","Hoodie","70","2024-07-20 16:53:59","2024-07-21"
"TXN00014095","CUST025052","Food & Beverage","Headbang Burgers","Hot Dog","10","2024-07-18 23:00:40","2024-07-19"
"TXN00014096","CUST015911","Food & Beverage","Riff Refreshments","Burger","12","2024-07-20 00:14:51","2024-07-20"
"TXN00014097","CUST000138","Food & Beverage","Headbang Burgers","Hot Dog","8","2024-07-19 01:07:07","2024-07-19"
"TXN00014098","CUST003326","Food & Beverage","Thrash Tacos","Beer","12","2024-07-19 18:53:46","2024-07-20"
"TXN00014099","CUST024864","Merchandise","Skull & Bones Co","Poster","15","2024-07-19 20:03:57","2024-07-20"
"TXN00014100","CUST025698","Merchandise","Skull & Bones Co","CD","12","2024-07-21 01:45:42","2024-07-21"
"TXN00014101","CUST024082","Food & Beverage","Metal Munchies","Tacos","10","2024-07-20 22:25:57","2024-07-21"
"TXN00014102","CUST014187","Food & Beverage","Doom Dogs","Fries","8","2024-07-20 16:36:59","2024-07-21"
"TXN00014103","CUST004993","Merchandise","Metal Mayhem Merch","Vinyl Record","25","2024-07-19 20:13:15","2024-07-20"
"TXN00014104","CUST014209","Merchandise","Metal Mayhem Merch","CD","18","2024-07-20 16:30:52","2024-07-21"
"TXN00014105","CUST020890","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-20 18:00:18","2024-07-21"
"TXN00014106","CUST001801","Merchandise","Blackened Apparel","T-Shirt","25","2024-07-20 03:23:07","2024-07-20"
"TXN00014107","CUST011313","Food & Beverage","Thrash Tacos","Beer","12","2024-07-20 21:54:39","2024-07-21"
"TXN00014108","CUST018074","Merchandise","Skull & Bones Co","Hoodie","70","2024-07-19 20:45:41","2024-07-20"
"TXN00014109","CUST019890","Merchandise","Skull & Bones Co","T-Shirt","25","2024-07-19 03:09:31","2024-07-19"
"TXN00014110","CUST027236","Food & Beverage","Riff Refreshments","Beer","14","2024-07-19 19:36:44","2024-07-20"
"TXN00014111","CUST000712","Merchandise","Headbanger Heaven","Patch","12","2024-07-19 03:02:45","2024-07-19"
"TXN00014112","CUST024515","Merchandise","Skull & Bones Co","Poster","20","2024-07-21 02:33:43","2024-07-21"
"TXN00014113","CUST009634","Food & Beverage","Metal Munchies","Soda","5","2024-07-20 21:43:13","2024-07-21"
"TXN00014114","CUST007304","Food & Beverage","Stage Dive Pizza","BBQ Plate","15","2024-07-20 19:33:00","2024-07-21"
"TXN00014115","CUST011326","Merchandise","Blackened Apparel","Hat/Cap","25","2024-07-18 18:17:32","2024-07-19"
"TXN00014116","CUST018888","Food & Beverage","Thrash Tacos","Fries","6","2024-07-19 02:28:47","2024-07-19"
"TXN00014117","CUST019562","Food & Beverage","Stage Dive Pizza","Soda","6","2024-07-18 22:30:19","2024-07-19"
"TXN00014118","CUST002768","Food & Beverage","Stage Dive Pizza","Water","5","2024-07-18 18:32:11","2024-07-19"
"TXN00014119","CUST008728","Merchandise","Blackened Apparel","CD","12","2024-07-18 17:27:44","2024-07-19"
"TXN00014120","CUST013659","Merchandise","Headbanger Heaven","T-Shirt","30","2024-07-19 03:06:53","2024-07-19"
"TXN00014121","CUST013860","Food & Beverage","Headbang Burgers","Tacos","14","2024-07-21 01:09:06","2024-07-21"
"TXN00014122","CUST029566","Food & Beverage","Liquid Courage Bar","Beer","10","2024-07-18 19:24:02","2024-07-19"
"TXN00014123","CUST003734","Merchandise","Metal Mayhem Merch","Hat/Cap","20","2024-07-20 01:28:11","2024-07-20"
"TXN00014124","CUST000288","Merchandise","Metal Mayhem Merch","Hoodie","70","2024-07-19 21:26:24","2024-07-20"
"TXN00014125","CUST011329","Food & Beverage","Doom Dogs","Pizza Slice","8","2024-07-20 19:14:41","2024-07-21"
"TXN00014126","CUST005311","Merchandise","Riff Raff Gear","Poster","25","2024-07-19 16:58:54","2024-07-20"
"TXN00014127","CUST013324","Merchandise","Skull & Bones Co","Hat/Cap","25","2024-07-19 21:15:48","2024-07-20"
"TXN00014128","CUST017914","Merchandise","Headbanger Heaven","Hoodie","50","2024-07-19 23:52:17","2024-07-20"
"TXN00014129","CUST026818","Merchandise","Riff Raff Gear","CD","18","2024-07-21 03:24:35","2024-07-21"
"TXN00014130","CUST016551","Food & Beverage","Headbang Burgers","Burger","14","2024-07-20 02:33:03","2024-07-20"
"TXN00014131","CUST022361","Food & Beverage","Metal Munchies","Fries","8","2024-07-20 16:56:26","2024-07-21"
"TXN00014132","CUST011094","Food & Beverage","Doom Dogs","Soda","6","2024-07-20 16:31:43","2024-07-21"
"TXN00014133","CUST002586","Merchandise","Riff Raff Gear","T-Shirt","25","2024-07-20 20:51:19","2024-07-21"
"TXN00014134","CUST018514","Food & Beverage","Riff Refreshments","Fries","8","2024-07-19 22:04:03","2024-07-20"
"TXN00014135","CUST027457","Merchandise","Blackened Apparel","Poster","25","2024-07-20 02:34:37","2024-07-20"
"TXN00014136","CUST017160","Merchandise","Riff Raff Gear","Hat/Cap","20","2024-07-20 19:36:24","2024-07-21"
"TXN00014137","CUST022244","Merchandise","Blackened Apparel","Hoodie","50","2024-07-19 22:25:24","2024-07-20"
"TXN00014138","CUST019081","Merchandise","Metal Mayhem Merch","CD","18","2024-07-19 02:17:53","2024-07-19"
"TXN00014139","CUST003213","Food & Beverage","Heavy Metal BBQ","Fries","8","2024-07-21 00:26:12","2024-07-21"
"TXN00014140","CUST017404","Food & Beverage","Stage Dive Pizza","Soda","6","2024-07-18 18:32:38","2024-07-19"
"TXN00014141","CUST003494","Food & Beverage","Stage Dive Pizza","Pizza Slice","6","2024-07-20 21:18:09","2024-07-21"
"TXN00014142","CUST025263","Merchandise","Skull & Bones Co","CD","15","2024-07-20 03:17:42","2024-07-20"
"TXN00014143","CUST000957","Food & Beverage","Stage Dive Pizza","Beer","12","2024-07-19 16:21:49","2024-07-20"
"TXN00014144","CUST022071","Food & Beverage","Thrash Tacos","Water","5","2024-07-20 16:48:49","2024-07-21"
"TXN00014145","CUST010767","Merchandise","Headbanger Heaven","CD","18","2024-07-21 02:09:31","2024-07-21"
"TXN00014146","CUST012762","Food & Beverage","Headbang Burgers","Tacos","14","2024-07-21 01:48:02","2024-07-21"
"TXN00014147","CUST012978","Merchandise","Skull & Bones Co","T-Shirt","25","2024-07-20 22:35:56","2024-07-21"
"TXN00014148","CUST013632","Merchandise","Blackened Apparel","Flag/Banner","35","2024-07-19 22:17:34","2024-07-20"
"TXN00014149","CUST004307","Merchandise","Skull & Bones Co","CD","18","2024-07-21 00:14:48","2024-07-21"
"TXN00014150","CUST001321","Food & Beverage","Heavy Metal BBQ","Burger","16","2024-07-19 02:43:24","2024-07-19"
"TXN00014151","CUST014354","Merchandise","Blackened Apparel","Patch","12","2024-07-20 01:13:32","2024-07-20"
"TXN00014152","CUST027684","Food & Beverage","Thrash Tacos","Energy Drink","8","2024-07-19 16:28:27","2024-07-20"
"TXN00014153","CUST024823","Food & Beverage","Heavy Metal BBQ","Energy Drink","7","2024-07-20 21:52:09","2024-07-21"
"TXN00014154","CUST022342","Merchandise","Metal Mayhem Merch","Vinyl Record","30","2024-07-18 18:14:29","2024-07-19"
"TXN00014155","CUST014067","Merchandise","Blackened Apparel","Vinyl Record","40","2024-07-19 23:04:48","2024-07-20"
"TXN00014156","CUST003166","Food & Beverage","Heavy Metal BBQ","Soda","5","2024-07-18 21:06:23","2024-07-19"
"TXN00014157","CUST020561","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-18 23:02:10","2024-07-19"
"TXN00014158","CUST006603","Merchandise","Blackened Apparel","Poster","15","2024-07-19 23:05:35","2024-07-20"
"TXN00014159","CUST008382","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-19 00:07:25","2024-07-19"
"TXN00014160","CUST006255","Merchandise","Metal Mayhem Merch","Hat/Cap","30","2024-07-18 19:11:23","2024-07-19"
"TXN00014161","CUST016381","Food & Beverage","Thrash Tacos","Tacos","10","2024-07-20 16:41:39","2024-07-21"
"TXN00014162","CUST010292","Merchandise","Riff Raff Gear","Flag/Banner","35","2024-07-20 02:24:56","2024-07-20"
"TXN00014163","CUST013389","Merchandise","Riff Raff Gear","Vinyl Record","25","2024-07-21 03:37:40","2024-07-21"
"TXN00014164","CUST016722","Food & Beverage","Liquid Courage Bar","Tacos","10","2024-07-19 01:51:14","2024-07-19"
"TXN00014165","CUST011514","Merchandise","Blackened Apparel","T-Shirt","35","2024-07-21 02:55:32","2024-07-21"
"TXN00014166","CUST008938","Merchandise","Metal Mayhem Merch","CD","15","2024-07-20 18:09:46","2024-07-21"
"TXN00014167","CUST016164","Food & Beverage","Riff Refreshments","Soda","6","2024-07-19 23:40:37","2024-07-20"
"TXN00014168","CUST002506","Merchandise","Headbanger Heaven","T-Shirt","25","2024-07-20 23:52:15","2024-07-21"
"TXN00014169","CUST009253","Food & Beverage","Stage Dive Pizza","Beer","10","2024-07-18 23:32:15","2024-07-19"
"TXN00014170","CUST022182","Merchandise","Blackened Apparel","Patch","8","2024-07-20 00:28:24","2024-07-20"
"TXN00014171","CUST010181","Merchandise","Headbanger Heaven","T-Shirt","35","2024-07-20 03:14:03","2024-07-20"
"TXN00014172","CUST021145","Food & Beverage","Doom Dogs","Water","5","2024-07-18 20:15:15","2024-07-19"
"TXN00014173","CUST027697","Merchandise","Skull & Bones Co","Hoodie","50","2024-07-18 18:16:41","2024-07-19"
"TXN00014174","CUST020052","Merchandise","Headbanger Heaven","Patch","10","2024-07-19 20:36:38","2024-07-20"
"TXN00014175","CUST000463","Food & Beverage","Liquid Courage Bar","Pizza Slice","8","2024-07-20 21:03:39","2024-07-21"
"TXN00014176","CUST028192","Merchandise","Blackened Apparel","Hat/Cap","25","2024-07-20 03:47:58","2024-07-20"
"TXN00014177","CUST015690","Merchandise","Riff Raff Gear","Vinyl Record","30","2024-07-18 21:02:29","2024-07-19"
"TXN00014178","CUST003210","Food & Beverage","Stage Dive Pizza","Tacos","14","2024-07-19 16:50:01","2024-07-20"
"TXN00014179","CUST006884","Merchandise","Blackened Apparel","Flag/Banner","35","2024-07-19 21:33:33","2024-07-20"
"TXN00014180","CUST011440","Food & Beverage","Doom Dogs","BBQ Plate","20","2024-07-20 21:48:13","2024-07-21"
"TXN00014181","CUST018867","Food & Beverage","Riff Refreshments","Soda","6","2024-07-20 18:49:57","2024-07-21"
"TXN00014182","CUST002463","Merchandise","Headbanger Heaven","Flag/Banner","40","2024-07-18 22:00:02","2024-07-19"
"TXN00014183","CUST013592","Merchandise","Blackened Apparel","Poster","15","2024-07-19 19:30:58","2024-07-20"
"TXN00014184","CUST007135","Merchandise","Metal Mayhem Merch","T-Shirt","30","2024-07-19 20:19:57","2024-07-20"
"TXN00014185","CUST003315","Merchandise","Metal Mayhem Merch","Vinyl Record","40","2024-07-18 21:51:42","2024-07-19"
"TXN00014186","CUST022572","Food & Beverage","Doom Dogs","Soda","5","2024-07-18 23:21:28","2024-07-19"
"TXN00014187","CUST001903","Food & Beverage","Doom Dogs","Tacos","12","2024-07-18 16:16:33","2024-07-19"
"TXN00014188","CUST003196","Food & Beverage","Headbang Burgers","Burger","14","2024-07-18 21:51:00","2024-07-19"
"TXN00014189","CUST028228","Merchandise","Metal Mayhem Merch","Flag/Banner","40","2024-07-18 16:49:51","2024-07-19"
"TXN00014190","CUST018865","Food & Beverage","Stage Dive Pizza","Soda","6","2024-07-20 19:19:05","2024-07-21"
"TXN00014191","CUST007455","Food & Beverage","Headbang Burgers","Burger","16","2024-07-20 23:45:08","2024-07-21"
"TXN00014192","CUST007551","Merchandise","Riff Raff Gear","Vinyl Record","40","2024-07-18 16:45:38","2024-07-19"
"TXN00014193","CUST017743","Merchandise","Headbanger Heaven","Vinyl Record","35","2024-07-20 02:19:14","2024-07-20"
"TXN00014194","CUST019955","Food & Beverage","Thrash Tacos","BBQ Plate","20","2024-07-20 17:52:58","2024-07-21"
"TXN00014195","CUST015402","Merchandise","Skull & Bones Co","Vinyl Record","35","2024-07-18 16:04:13","2024-07-19"
"TXN00014196","CUST025059","Food & Beverage","Stage Dive Pizza","Burger","12","2024-07-20 19:30:24","2024-07-21"
"TXN00014197","CUST029070","Merchandise","Headbanger Heaven","Hat/Cap","25","2024-07-19 21:48:06","2024-07-20"
"TXN00014198","CUST018793","Merchandise","Skull & Bones Co","T-Shirt","35","2024-07-19 16:48:21","2024-07-20"
"TXN00014199","CUST018333","Food & Beverage","Thrash Tacos","Fries","8","2024-07-19 03:15:35","2024-07-19"
"TXN00014200","CUST018850","Food & Beverage","Headbang Burgers","Soda","6","2024-07-19 20:30:23","2024-07-20"
"TXN00014201","CUST012362","Food & Beverage","Thrash Tacos","Water","5","2024-07-20 19:26:56","2024-07-21"
"TXN00014202","CUST002440","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-19 19:15:09","2024-07-20"
"TXN00014203","CUST028911","Merchandise","Skull & Bones Co","Hat/Cap","20","2024-07-19 21:36:45","2024-07-20"
"TXN00014204","CUST017967","Food & Beverage","Stage Dive Pizza","Burger","12","2024-07-19 00:15:25","2024-07-19"
"TXN00014205","CUST021275","Food & Beverage","Headbang Burgers","Hot Dog","10","2024-07-18 18:33:21","2024-07-19"
"TXN00014206","CUST024084","Merchandise","Skull & Bones Co","Vinyl Record","25","2024-07-20 19:32:43","2024-07-21"
"TXN00014207","CUST018219","Merchandise","Skull & Bones Co","Flag/Banner","30","2024-07-19 21:06:49","2024-07-20"
"TXN00014208","CUST001972","Food & Beverage","Doom Dogs","Pizza Slice","6","2024-07-20 00:55:47","2024-07-20"
"TXN00014209","CUST010409","Food & Beverage","Riff Refreshments","Pizza Slice","6","2024-07-18 17:03:50","2024-07-19"
"TXN00014210","CUST003618","Food & Beverage","Doom Dogs","Fries","6","2024-07-20 18:31:42","2024-07-21"
"TXN00014211","CUST029911","Merchandise","Skull & Bones Co","Poster","20","2024-07-21 01:24:28","2024-07-21"
"TXN00014212","CUST011525","Food & Beverage","Heavy Metal BBQ","Soda","6","2024-07-19 02:29:13","2024-07-19"
"TXN00014213","CUST019402","Food & Beverage","Heavy Metal BBQ","Burger","14","2024-07-18 16:01:08","2024-07-19"
"TXN00014214","CUST028868","Merchandise","Headbanger Heaven","Hoodie","60","2024-07-20 18:12:31","2024-07-21"
"TXN00014215","CUST008527","Merchandise","Blackened Apparel","Poster","20","2024-07-20 23:22:12","2024-07-21"
"TXN00014216","CUST010341","Food & Beverage","Headbang Burgers","Burger","14","2024-07-20 16:58:18","2024-07-21"
"TXN00014217","CUST002833","Food & Beverage","Headbang Burgers","Energy Drink","6","2024-07-19 00:44:08","2024-07-19"
"TXN00014218","CUST015001","Food & Beverage","Thrash Tacos","Energy Drink","6","2024-07-19 22:24:40","2024-07-20"
"TXN00014219","CUST019623","Merchandise","Headbanger Heaven","Hat/Cap","30","2024-07-20 22:11:04","2024-07-21"
"TXN00014220","CUST012260","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-18 20:01:12","2024-07-19"
"TXN00014221","CUST003691","Merchandise","Skull & Bones Co","T-Shirt","30","2024-07-19 03:51:57","2024-07-19"
"TXN00014222","CUST003871","Merchandise","Blackened Apparel","T-Shirt","25","2024-07-18 22:06:23","2024-07-19"
"TXN00014223","CUST019587","Merchandise","Skull & Bones Co","Flag/Banner","35","2024-07-19 19:43:30","2024-07-20"
"TXN00014224","CUST021262","Food & Beverage","Doom Dogs","Beer","10","2024-07-19 18:44:43","2024-07-20"
"TXN00014225","CUST012692","Merchandise","Headbanger Heaven","Poster","15","2024-07-19 21:18:34","2024-07-20"
"TXN00014226","CUST000399","Merchandise","Skull & Bones Co","CD","12","2024-07-18 18:32:09","2024-07-19"
