customer_id,age_group,gender,state,country,distance_traveled_miles,previous_attendance,purchase_platform
"CUST001756","45-54","Female","MA","USA","327","Second Time","Festival Website"
"CUST001757","55+","Female","NJ","USA","155","Returning (3+)","Dice"
"CUST001758","25-34","Prefer not to say","MD","USA","51","Second Time","Eventbrite"
"CUST001759","45-54","Male","NY","USA","187","Returning (3+)","StubHub"
"CUST001760","55+","Female","NJ","USA","128","Returning (3+)","Eventbrite"
"CUST001761","18-24","Prefer not to say","FL","USA","952","Returning (3+)","SeatGeek"
"CUST001762","35-44","Non-Binary","SC","USA","575","Returning (3+)","Eventbrite"
"CUST001763","45-54","Female","MI","USA","516","Returning (3+)","Ticketmaster"
"CUST001764","18-24","Non-Binary","PA","USA","134","First Time","SeatGeek"
"CUST001765","25-34","Female","NY","USA","162","Returning (3+)","Eventbrite"
"CUST001766","25-34","Male","DE","USA","125","Returning (3+)","Festival Website"
"CUST001767","25-34","Female","PA","USA","46","Second Time","Festival Website"
"CUST001768","25-34","Prefer not to say","MA","USA","382","Returning (3+)","Festival Website"
"CUST001769","45-54","Female","PA","USA","140","Second Time","StubHub"
"CUST001770","18-24","Male","PA","USA","29","First Time","Dice"
"CUST001771","45-54","Non-Binary","PA","USA","52","First Time","Festival Website"
"CUST001772","35-44","Female","NY","USA","154","First Time","Eventbrite"
"CUST001773","18-24","Non-Binary","SC","USA","524","First Time","Eventbrite"
"CUST001774","18-24","Prefer not to say","MI","USA","456","Returning (3+)","Eventbrite"
"CUST001775","18-24","Female","NJ","USA","139","Returning (3+)","Dice"
"CUST001776","18-24","Non-Binary","MD","USA","162","First Time","StubHub"
"CUST001777","45-54","Female","NJ","USA","135","Second Time","Dice"
"CUST001778","45-54","Male","DE","USA","162","Returning (3+)","Eventbrite"
"CUST001779","35-44","Prefer not to say","TX","USA","1575","Returning (3+)","Ticketmaster"
"CUST001780","55+","Non-Binary","MD","USA","102","Returning (3+)","Dice"
"CUST001781","55+","Female","MA","USA","331","Second Time","Festival Website"
"CUST001782","45-54","Prefer not to say","TX","USA","1495","Returning (3+)","Festival Website"
"CUST001783","18-24","Male","CT","USA","341","Second Time","Festival Website"
"CUST001784","35-44","Male","PA","USA","60","Returning (3+)","Festival Website"
"CUST001785","18-24","Female","CA","USA","2917","First Time","Eventbrite"
"CUST001786","35-44","Non-Binary","CT","USA","250","Returning (3+)","SeatGeek"
"CUST001787","45-54","Female","FL","USA","1064","Returning (3+)","Dice"
"CUST001788","35-44","Non-Binary","PA","USA","94","Second Time","Dice"
"CUST001789","35-44","Prefer not to say","TX","USA","1707","Second Time","StubHub"
"CUST001790","18-24","Prefer not to say","GA","USA","712","Returning (3+)","SeatGeek"
"CUST001791","18-24","Prefer not to say","PA","USA","12","Returning (3+)","Festival Website"
"CUST001792","55+","Male","SC","USA","566","Returning (3+)","StubHub"
"CUST001793","35-44","Male","NC","USA","493","Second Time","Dice"
"CUST001794","55+","Female","VA","USA","232","Second Time","Ticketmaster"
"CUST001795","55+","Female","SC","USA","514","Returning (3+)","Eventbrite"
"CUST001796","35-44","Male","RI","USA","351","First Time","SeatGeek"
"CUST001797","35-44","Female","PA","USA","10","Second Time","Eventbrite"
"CUST001798","25-34","Non-Binary","NC","USA","433","Returning (3+)","Eventbrite"
"CUST001799","55+","Male","NY","USA","232","First Time","Eventbrite"
"CUST001800","55+","Prefer not to say","VA","USA","199","First Time","StubHub"
"CUST001801","45-54","Non-Binary","PA","USA","17","Returning (3+)","Ticketmaster"
"CUST001802","18-24","Female","NY","USA","297","First Time","Dice"
"CUST001803","25-34","Non-Binary","TX","USA","1420","First Time","Ticketmaster"
"CUST001804","55+","Male","MD","USA","50","Returning (3+)","Festival Website"
"CUST001805","55+","Non-Binary","PA","USA","144","First Time","Ticketmaster"
"CUST001806","25-34","Non-Binary","RI","USA","376","Second Time","StubHub"
"CUST001807","35-44","Male","PA","USA","139","Second Time","Festival Website"
"CUST001808","45-54","Male","PA","USA","62","Second Time","StubHub"
"CUST001809","55+","Prefer not to say","MA","USA","312","Returning (3+)","SeatGeek"
"CUST001810","35-44","Non-Binary","GA","USA","621","Returning (3+)","Ticketmaster"
"CUST001811","25-34","Female","MD","USA","131","Returning (3+)","Ticketmaster"
"CUST001812","45-54","Prefer not to say","SC","USA","465","Second Time","StubHub"
"CUST001813","35-44","Non-Binary","NC","USA","344","Returning (3+)","Dice"
"CUST001814","18-24","Prefer not to say","VA","USA","310","First Time","SeatGeek"
"CUST001815","25-34","Non-Binary","PA","USA","79","Second Time","SeatGeek"
"CUST001816","55+","Non-Binary","MI","USA","599","First Time","Eventbrite"
"CUST001817","35-44","Non-Binary","OH","USA","334","Second Time","StubHub"
"CUST001818","55+","Non-Binary","SC","USA","452","Second Time","Festival Website"
"CUST001819","45-54","Non-Binary","VA","USA","177","Returning (3+)","Dice"
"CUST001820","18-24","Male","CT","USA","307","First Time","StubHub"
"CUST001821","25-34","Male","RI","USA","377","Returning (3+)","Ticketmaster"
"CUST001822","55+","Male","CA","USA","2997","Second Time","Dice"
"CUST001823","25-34","Non-Binary","NY","USA","235","First Time","Festival Website"
"CUST001824","35-44","Non-Binary","PA","USA","55","First Time","Dice"
"CUST001825","55+","Male","GA","USA","702","Returning (3+)","SeatGeek"
"CUST001826","45-54","Female","PA","USA","29","Returning (3+)","Eventbrite"
"CUST001827","45-54","Female","MA","USA","388","Returning (3+)","Eventbrite"
"CUST001828","55+","Female","PA","USA","64","First Time","Festival Website"
"CUST001829","55+","Female","PA","USA","122","First Time","Festival Website"
"CUST001830","35-44","Non-Binary","OH","USA","351","Returning (3+)","Festival Website"
"CUST001831","25-34","Male","MD","USA","199","First Time","Eventbrite"
"CUST001832","35-44","Prefer not to say","OH","USA","364","Second Time","Eventbrite"
"CUST001833","35-44","Male","TX","USA","1736","First Time","Festival Website"
"CUST001834","25-34","Prefer not to say","MI","USA","530","First Time","Ticketmaster"
"CUST001835","35-44","Female","CA","USA","2561","First Time","StubHub"
"CUST001836","18-24","Male","OH","USA","391","Second Time","Ticketmaster"
"CUST001837","35-44","Female","PA","USA","71","Second Time","StubHub"
"CUST001838","55+","Male","MD","USA","126","Returning (3+)","Dice"
"CUST001839","18-24","Prefer not to say","NJ","USA","162","Returning (3+)","Eventbrite"
"CUST001840","18-24","Female","PA","USA","39","First Time","Dice"
"CUST001841","45-54","Female","RI","USA","362","Returning (3+)","StubHub"
"CUST001842","35-44","Female","PA","USA","38","Second Time","Ticketmaster"
"CUST001843","35-44","Non-Binary","RI","USA","396","Returning (3+)","Dice"
"CUST001844","25-34","Male","MD","USA","86","Second Time","SeatGeek"
"CUST001845","55+","Female","SC","USA","489","Second Time","Dice"
"CUST001846","55+","Prefer not to say","GA","USA","661","Second Time","Ticketmaster"
"CUST001847","18-24","Female","TX","USA","1421","Second Time","StubHub"
"CUST001848","45-54","Female","PA","USA","8","Second Time","Festival Website"
"CUST001849","55+","Non-Binary","TX","USA","1536","Returning (3+)","SeatGeek"
"CUST001850","18-24","Female","CA","USA","2645","Second Time","Ticketmaster"
"CUST001851","35-44","Female","PA","USA","89","Returning (3+)","SeatGeek"
"CUST001852","18-24","Prefer not to say","RI","USA","381","First Time","Dice"
"CUST001853","25-34","Female","NY","USA","193","Returning (3+)","SeatGeek"
"CUST001854","55+","Female","TX","USA","1783","Second Time","StubHub"
"CUST001855","55+","Female","MD","USA","68","Second Time","Dice"
"CUST001856","35-44","Male","PA","USA","69","Returning (3+)","Festival Website"
"CUST001857","35-44","Female","MD","USA","190","Second Time","StubHub"
"CUST001858","45-54","Male","PA","USA","51","Second Time","Dice"
"CUST001859","25-34","Male","NC","USA","335","Second Time","Dice"
"CUST001860","35-44","Prefer not to say","FL","USA","885","First Time","StubHub"
"CUST001861","35-44","Female","SC","USA","554","First Time","Eventbrite"
"CUST001862","18-24","Male","IL","USA","634","First Time","Festival Website"
"CUST001863","55+","Non-Binary","CT","USA","328","Returning (3+)","Eventbrite"
"CUST001864","25-34","Female","FL","USA","1103","First Time","StubHub"
"CUST001865","55+","Male","PA","USA","93","First Time","StubHub"
"CUST001866","45-54","Prefer not to say","GA","USA","680","Returning (3+)","Festival Website"
"CUST001867","35-44","Prefer not to say","MI","USA","594","Returning (3+)","StubHub"
"CUST001868","55+","Prefer not to say","CA","USA","2836","Second Time","Ticketmaster"
"CUST001869","25-34","Prefer not to say","DE","USA","149","Second Time","Festival Website"
"CUST001870","55+","Male","NJ","USA","180","Returning (3+)","SeatGeek"
"CUST001871","18-24","Male","DE","USA","186","Second Time","Festival Website"
"CUST001872","55+","Male","PA","USA","131","Second Time","Festival Website"
"CUST001873","55+","Female","PA","USA","8","Second Time","Dice"
"CUST001874","18-24","Male","NY","USA","240","Returning (3+)","Festival Website"
"CUST001875","18-24","Non-Binary","NJ","USA","129","Returning (3+)","Dice"
"CUST001876","25-34","Non-Binary","VA","USA","305","First Time","StubHub"
"CUST001877","25-34","Prefer not to say","FL","USA","938","Returning (3+)","Eventbrite"
"CUST001878","35-44","Female","NY","USA","299","Returning (3+)","SeatGeek"
"CUST001879","35-44","Male","PA","USA","57","Returning (3+)","Ticketmaster"
"CUST001880","25-34","Male","CT","USA","276","First Time","Festival Website"
"CUST001881","55+","Prefer not to say","NY","USA","189","First Time","Festival Website"
"CUST001882","35-44","Female","PA","USA","99","Returning (3+)","StubHub"
"CUST001883","35-44","Female","MI","USA","537","First Time","Eventbrite"
"CUST001884","45-54","Non-Binary","PA","USA","18","First Time","Dice"
"CUST001885","45-54","Male","MD","USA","133","Second Time","StubHub"
"CUST001886","55+","Male","VA","USA","350","Second Time","Festival Website"
"CUST001887","25-34","Female","FL","USA","1009","Returning (3+)","SeatGeek"
"CUST001888","25-34","Male","NY","USA","182","Second Time","SeatGeek"
"CUST001889","55+","Prefer not to say","MA","USA","340","Second Time","Eventbrite"
"CUST001890","25-34","Female","NJ","USA","181","First Time","SeatGeek"
"CUST001891","25-34","Prefer not to say","PA","USA","76","Returning (3+)","SeatGeek"
"CUST001892","25-34","Prefer not to say","MD","USA","50","Second Time","SeatGeek"
"CUST001893","25-34","Non-Binary","GA","USA","717","First Time","Festival Website"
"CUST001894","35-44","Prefer not to say","SC","USA","508","Second Time","StubHub"
"CUST001895","35-44","Prefer not to say","MI","USA","581","Second Time","Festival Website"
"CUST001896","18-24","Male","DE","USA","167","Returning (3+)","Festival Website"
"CUST001897","25-34","Prefer not to say","CT","USA","281","First Time","StubHub"
"CUST001898","18-24","Non-Binary","TX","USA","1551","First Time","SeatGeek"
"CUST001899","55+","Female","MA","USA","312","Returning (3+)","Dice"
"CUST001900","18-24","Non-Binary","IL","USA","684","First Time","StubHub"
"CUST001901","35-44","Prefer not to say","DE","USA","117","Returning (3+)","StubHub"
"CUST001902","25-34","Male","RI","USA","365","Returning (3+)","Eventbrite"
"CUST001903","55+","Female","MI","USA","418","First Time","Dice"
"CUST001904","55+","Prefer not to say","NY","USA","254","First Time","Festival Website"
"CUST001905","18-24","Female","GA","USA","602","Second Time","Festival Website"
"CUST001906","18-24","Female","PA","USA","147","Returning (3+)","Festival Website"
"CUST001907","18-24","Non-Binary","DE","USA","167","Returning (3+)","StubHub"
"CUST001908","35-44","Prefer not to say","PA","USA","130","Second Time","Eventbrite"
"CUST001909","25-34","Non-Binary","NY","USA","280","First Time","Eventbrite"
"CUST001910","45-54","Prefer not to say","PA","USA","20","Second Time","StubHub"
"CUST001911","18-24","Male","PA","USA","126","Returning (3+)","Ticketmaster"
"CUST001912","18-24","Male","GA","USA","672","Returning (3+)","SeatGeek"
"CUST001913","25-34","Non-Binary","IL","USA","758","Second Time","Dice"
"CUST001914","18-24","Male","PA","USA","105","Returning (3+)","StubHub"
"CUST001915","35-44","Non-Binary","TX","USA","1528","First Time","Dice"
"CUST001916","25-34","Prefer not to say","MD","USA","165","First Time","Dice"
"CUST001917","55+","Female","NY","USA","259","First Time","Eventbrite"
"CUST001918","45-54","Male","CT","USA","274","First Time","Festival Website"
"CUST001919","35-44","Male","GA","USA","664","Second Time","Ticketmaster"
"CUST001920","55+","Female","IL","USA","607","Second Time","StubHub"
"CUST001921","25-34","Male","MI","USA","452","First Time","StubHub"
"CUST001922","18-24","Prefer not to say","VA","USA","190","First Time","Festival Website"
"CUST001923","45-54","Male","OH","USA","268","Second Time","StubHub"
"CUST001924","18-24","Female","GA","USA","664","First Time","StubHub"
"CUST001925","55+","Male","CA","USA","2979","Second Time","Eventbrite"
"CUST001926","45-54","Male","MD","USA","143","Returning (3+)","Dice"
"CUST001927","55+","Prefer not to say","NY","USA","265","Second Time","StubHub"
"CUST001928","55+","Female","CT","USA","294","First Time","Ticketmaster"
"CUST001929","18-24","Prefer not to say","MA","USA","333","Second Time","Festival Website"
"CUST001930","18-24","Non-Binary","PA","USA","12","First Time","Ticketmaster"
"CUST001931","55+","Female","PA","USA","124","Returning (3+)","Ticketmaster"
"CUST001932","25-34","Male","MD","USA","140","Returning (3+)","Festival Website"
"CUST001933","35-44","Male","GA","USA","664","First Time","Festival Website"
"CUST001934","18-24","Non-Binary","MA","USA","385","Second Time","Festival Website"
"CUST001935","55+","Prefer not to say","MD","USA","172","Second Time","StubHub"
"CUST001936","55+","Female","OH","USA","366","Returning (3+)","Ticketmaster"
"CUST001937","35-44","Female","NY","USA","177","Returning (3+)","Dice"
"CUST001938","18-24","Female","FL","USA","952","First Time","Eventbrite"
"CUST001939","18-24","Non-Binary","GA","USA","730","First Time","Eventbrite"
"CUST001940","45-54","Male","TX","USA","1623","First Time","Ticketmaster"
"CUST001941","25-34","Prefer not to say","MI","USA","478","Returning (3+)","SeatGeek"
"CUST001942","25-34","Non-Binary","PA","USA","32","Second Time","Festival Website"
"CUST001943","25-34","Non-Binary","MD","USA","106","Second Time","Dice"
"CUST001944","35-44","Prefer not to say","NJ","USA","162","Second Time","Dice"
"CUST001945","35-44","Male","CT","USA","257","Returning (3+)","Festival Website"
"CUST001946","35-44","Male","MD","USA","80","Returning (3+)","Dice"
"CUST001947","25-34","Female","MD","USA","109","First Time","Festival Website"
"CUST001948","45-54","Female","CT","USA","348","Second Time","Ticketmaster"
"CUST001949","35-44","Female","SC","USA","644","Second Time","Ticketmaster"
"CUST001950","25-34","Male","CT","USA","276","Second Time","Ticketmaster"
"CUST001951","25-34","Prefer not to say","FL","USA","939","Second Time","Eventbrite"
"CUST001952","18-24","Female","MD","USA","99","First Time","Eventbrite"
"CUST001953","18-24","Male","MA","USA","362","Returning (3+)","Ticketmaster"
"CUST001954","35-44","Male","NY","USA","291","Second Time","StubHub"
"CUST001955","55+","Non-Binary","NJ","USA","195","Returning (3+)","Ticketmaster"
"CUST001956","55+","Female","NY","USA","249","Second Time","Festival Website"
"CUST001957","45-54","Female","DE","USA","145","Returning (3+)","Eventbrite"
"CUST001958","55+","Non-Binary","DE","USA","131","First Time","Dice"
"CUST001959","25-34","Prefer not to say","MI","USA","588","First Time","Eventbrite"
"CUST001960","18-24","Non-Binary","NJ","USA","147","Second Time","Dice"
"CUST001961","25-34","Non-Binary","CA","USA","2626","Returning (3+)","Dice"
"CUST001962","35-44","Male","NY","USA","293","Returning (3+)","Ticketmaster"
"CUST001963","45-54","Prefer not to say","VA","USA","236","First Time","StubHub"
"CUST001964","25-34","Prefer not to say","NC","USA","483","First Time","Festival Website"
